"month","year","date","sp","spret","spi","nq","nqret","nqi","ret1","ind1","ret10","ind10","twex","rec","m3","y10","cm3","cy10","cpi","DP","EP"
8,2008,2008-08-28,1282.829956,0.0121167592163998,1,2367.52002,0.0178864109460584,1,0.012438,1614.015,0.030797,36843.652,98.2565,1,1.72,3.89,0.0900000000000001,-2.36,0.525101112812213,0.469604055294671,0.540290168343278
8,2009,2009-08-28,1020.619995,0.0330093367027287,1,2009.060059,0.0153279985152324,1,0.029088,1327.03,0.081934,36319.75,103.1529,0,0.17,3.59,-0.00999999999999998,-1.89,-0.158558692215323,0.462170967912448,0.344793293299655
8,2010,2010-08-28,1049.329956,-0.0486118233154089,0,2114.030029,-0.064420812505813,0,-0.043727,1372.362,-0.087534,39000.082,102.9749,0,0.16,2.7,0,-1.31,0.0211043057371509,0.443734691874463,0.608222103701206
8,2011,2011-08-28,1218.890015,-0.0584675017537988,0,2579.459961,-0.0663381226049493,0,-0.050217,1606.723,-0.10699,44196.016,95.1422,0,0.02,2.3,-0.02,-1.19,0.0886045666793554,0.454221105947856,0.629245639261679
8,2012,2012-08-28,1406.579956,0.0195706098725603,1,3066.959961,0.0424405207511773,1,0.021298,1916.693,0.025287,50659.254,100.4956,0,0.1,1.68,0,0.12,-0.162978586182561,0.465473389428504,0.616221197482966
8,2013,2013-08-28,1632.969971,-0.0317982675780755,0,3589.870117,-0.0101161574697706,0,-0.027929,2259.884,-0.028931,66997.445,102.4086,0,0.04,2.74,0,-0.97,0.0393997533233011,0.47528946436833,0.611143238437387
8,2014,2014-08-28,2003.369995,0.0369636443211681,1,4580.27002,0.0470475719997534,1,0.039326,2815.297,0.042633,80344.766,103.1148,0,0.03,2.42,0,-0.95,-0.0390193964161093,0.480214819533526,0.613871638112372
8,2015,2015-08-28,1972.180054,-0.0646247308985419,0,4776.509766,-0.0710601730682647,0,-0.063774,2816.75,-0.035058,75884.352,119.5053,0,0.07,2.17,0.04,-0.57,0.0067047159295661,0.491245313522857,0.593474689487115
8,2016,2016-08-28,2170.949951,-0.00121998701767012,0,5213.220215,0.00984848597218502,1,0.00267,3158.949,0.032862,78061.117,120.9785,0,0.3,1.56,0,0.17,-0.161813640474981,0.495007175594808,0.583311093255493
8,2017,2017-08-28,2471.649902,0.000546283571041251,1,6428.660156,0.0126074181563762,1,0.007772,3734.531,-0.014497,88222.344,118.4013,0,1.01,2.21,-0.0600000000000001,-0.67,-0.0689922638852295,0.495501331203109,0.597460750275711
8,2018,2018-08-28,2901.52002,0.029814314708128,1,8109.540039,0.0554911812018872,1,0.036074,4526.328,0.022793,114363.531,125.4592,0,2.03,2.89,0.0699999999999998,-1.33,0.00674632622851716,0.496257628927261,0.609473280009697
8,2019,2019-08-28,2926.459961,-0.018257281784817,0,7962.879883,-0.0263413532983705,0,-0.016252,4646.76,-0.049285,88565.523,131.0308,0,1.95,1.63,-0.15,-0.39,0.167094162245338,0.50682905454446,0.614120313535996
9,1999,1999-09-28,1282.709961,-0.0289673232362908,0,2746.159912,0.00248283841824648,1,-0.025282,1553.477,-0.027347,12125.564,115.47,0,4.68,5.92,-0.04,-4.35,0.239952009598097,0.39139888038781,0.526625875941203
9,2000,2000-09-28,1436.51001,-0.0549663209040547,0,3672.820068,-0.135635533682869,0,-0.056161,1805.996,-0.02343,15393.351,121.4353,0,6,5.8,-0.0899999999999999,-4.1,0,0.38320715697415,0.546294871945026
9,2001,2001-09-28,1040.939941,-0.0852566331114488,0,1498.800049,-0.186133999839634,0,-0.071303,1236.14,-0.112544,13241.734,125.8286,1,2.64,4.73,-0.72,-3.22,0,0.396494849495376,0.480939353456896
9,2002,2002-09-28,815.280029,-0.116561140518603,0,1172.060059,-0.114959637706938,0,-0.108348,971.788,-0.076082,13870.579,126.8154,0,1.63,3.87,0.00999999999999979,-2.51,0.333148250971684,0.407925071969401,0.502888487603781
9,2003,2003-09-28,995.969971,-0.0120162716058649,0,1786.939941,-0.0130707793257745,0,-0.009679,1184.002,0.041735,25822.371,117.1159,0,0.94,4.27,-0.01,-2.82,0.380641653072316,0.405485283950026,0.527317655677949
9,2004,2004-09-28,1114.579956,0.0093203063814542,1,1896.839966,0.0314569094099983,1,0.004727,1317.368,0.039957,31167.613,114.3201,0,1.65,4.13,0.17,-2.5,0.0527983104540587,0.420690686804272,0.577927617653737
9,2005,2005-09-28,1228.810059,0.00692499149661163,1,2151.689941,-0.000185951418733232,0,0.005352,1444.282,0.014658,37817.715,111.1732,0,3.42,4.2,-0.02,-2.39,0.511770726714434,0.431228225649506,0.590140206315347
9,2006,2006-09-28,1335.849976,0.0242693996459753,1,2258.429932,0.0336262690340732,1,0.027031,1600.286,0.005531,41581.535,108.0358,0,4.81,4.72,-0.15,-3.11,0.196560196560197,0.442978355409384,0.607487240549837
9,2007,2007-09-28,1526.75,0.0351682904217974,1,2701.5,0.0396966689786336,1,0.040628,1865.316,0.020859,45544.902,101.0717,0,3.89,4.52,-0.31,-2.91,-0.183390222708711,0.450685446923515,0.596935233138938
9,2008,2008-09-28,1166.359985,-0.0951807653357317,0,2091.879883,-0.123779874969521,0,-0.080237,1484.511,-0.094284,33369.879,99.6617,1,1.13,3.69,-0.59,-2.2,-0.399156225564174,0.473263125464297,0.538780736252824
9,2009,2009-09-28,1057.079956,0.0351000674308315,1,2122.419922,0.0548899299823011,1,0.031915,1369.382,0.071897,38931.035,102.2867,0,0.12,3.4,-0.05,-1.77,0.224285004481049,0.456585032101901,0.363803670633084
9,2010,2010-09-28,1141.199951,0.0839284740895421,1,2368.620117,0.113711464299792,1,0.085866,1490.202,0.109398,43266.609,100.1222,0,0.15,2.65,-0.01,-0.84,0.138066427840807,0.442382619418421,0.608679578090086
9,2011,2011-09-28,1131.420044,-0.074467100959879,0,2415.399902,-0.0657151952955646,0,-0.062471,1506.349,-0.108492,39401.105,99.753,0,0.01,1.98,-0.01,-0.6,0.27575889023645,0.456425888367793,0.631810147019428
9,2012,2012-09-28,1440.670044,0.0239471188730942,1,3116.22998,0.0159371011764602,1,0.027562,1969.52,0.051981,53292.566,98.929,0,0.11,1.72,0.01,0.0599999999999998,0.556515818143709,0.465641690097353,0.613097604509172
9,2013,2013-09-28,1681.550049,0.0293155912868368,1,3771.47998,0.049351469327588,1,0.02959,2326.755,0.066405,71446.414,100.7964,0,0.02,2.81,-0.02,-1.15,0.12029315570472,0.476133502133205,0.611941974413418
9,2014,2014-09-28,1972.290039,-0.0156354360784841,0,4493.390137,-0.0191504942183922,0,-0.010298,2786.306,-0.046488,76609.719,104.8027,0,0.02,2.53,-0.01,-0.72,-0.167051416579219,0.480472897317521,0.613761694329829
9,2015,2015-09-28,1920.030029,-0.0267987312646527,0,4620.160156,-0.0332807350254889,0,-0.024319,2748.25,-0.066616,70829.258,120.577,0,0.02,2.17,-0.05,-0.58,-0.141627628281935,0.495164535154328,0.595178468907876
9,2016,2016-09-28,2168.27002,-0.00123521340639687,0,5312,0.018770663850507,1,0.000523,3160.601,0.050278,81985.875,121.7343,0,0.29,1.63,-0.01,0.0499999999999998,0.0918430107884498,0.495953022868675,0.584833642341353
9,2017,2017-09-28,2519.360107,0.0191190393239795,1,6495.959961,0.0104142965370144,1,0.018382,3803.177,0.098693,96929.25,118.4992,0,1.03,2.2,0.02,-0.49,0.299445229710857,0.495415967941326,0.59755401006797
9,2018,2018-09-28,2913.97998,0.00428509296391777,1,8046.350098,-0.00782256659252845,0,0.007196,4558.898,-0.017605,112350.195,125.5386,0,2.13,3,0.1,-1.23,0.0555542328357295,0.496396497488101,0.6108792510798
9,2019,2019-09-28,2976.73999,0.017035250490979,1,7999.339844,0.00456829000368231,1,0.015764,4720.01,0.048813,92888.68,130.699,0,1.89,1.7,-0.0600000000000001,0.13,-0.00506682360828189,0.505837444960735,0.611168821691012
